0.000000000000000000e+00,8.259499999999999481e-03,6.215000000000000038e-03,5.848800000000000353e-03,6.546300000000000556e-03
6.976744000000000279e-01,8.259400000000000075e-03,6.215000000000000038e-03,5.847999999999999900e-03,6.547299999999999821e-03
1.395348999999999950e+00,8.259100000000000122e-03,6.214899999999999765e-03,5.845399999999999728e-03,6.550000000000000266e-03
2.093023000000000078e+00,8.258599999999999622e-03,6.214700000000000085e-03,5.840999999999999838e-03,6.554700000000000110e-03
2.790697999999999901e+00,8.257800000000000903e-03,6.214500000000000406e-03,5.834400000000000003e-03,6.561100000000000265e-03
3.488372000000000028e+00,8.256900000000001044e-03,6.214299999999999859e-03,5.825300000000000269e-03,6.569499999999999819e-03
4.186047000000000295e+00,8.255699999999999497e-03,6.213999999999999906e-03,5.813200000000000138e-03,6.579699999999999958e-03
4.883720999999999535e+00,8.254300000000000873e-03,6.213600000000000546e-03,5.797399999999999429e-03,6.591800000000000090e-03
5.581394999999999662e+00,8.252699999999999966e-03,6.213199999999999452e-03,5.777199999999999697e-03,6.605800000000000213e-03
6.279069999999999929e+00,8.250999999999999654e-03,6.212599999999999546e-03,5.751700000000000215e-03,6.621699999999999461e-03
6.976744000000000057e+00,8.248999999999999388e-03,6.212099999999999914e-03,5.720000000000000258e-03,6.639600000000000710e-03
7.674419000000000324e+00,8.246800000000000311e-03,6.211399999999999734e-03,5.681300000000000239e-03,6.659399999999999348e-03
8.372092999999999563e+00,8.244400000000000686e-03,6.210699999999999554e-03,5.635000000000000252e-03,6.681100000000000580e-03
9.069767000000000579e+00,8.241800000000000515e-03,6.210000000000000242e-03,5.581000000000000023e-03,6.704899999999999749e-03
9.767441999999999069e+00,8.238999999999999796e-03,6.209100000000000383e-03,5.519500000000000101e-03,6.730700000000000051e-03
1.046511999999999887e+01,8.236000000000000265e-03,6.208199999999999656e-03,5.451400000000000343e-03,6.758499999999999751e-03
1.116278999999999932e+01,8.232899999999999593e-03,6.207200000000000391e-03,5.377900000000000562e-03,6.788399999999999990e-03
1.186046999999999940e+01,8.229600000000000110e-03,6.206199999999999391e-03,5.300299999999999977e-03,6.820500000000000174e-03
1.255813999999999986e+01,8.226100000000000079e-03,6.204999999999999578e-03,5.220000000000000681e-03,6.854700000000000029e-03
1.325581000000000031e+01,8.222400000000001236e-03,6.203799999999999766e-03,5.138300000000000159e-03,6.891000000000000424e-03
1.395348999999999862e+01,8.218500000000000111e-03,6.202499999999999680e-03,5.056300000000000551e-03,6.929699999999999575e-03
1.465116000000000085e+01,8.214600000000000721e-03,6.201200000000000462e-03,4.974700000000000302e-03,6.970600000000000407e-03
1.534883999999999915e+01,8.210399999999999643e-03,6.199699999999999829e-03,4.894299999999999866e-03,7.013800000000000590e-03
1.604651000000000138e+01,8.206100000000000894e-03,6.198200000000000064e-03,4.815599999999999742e-03,7.059399999999999530e-03
1.674418999999999969e+01,8.201699999999999269e-03,6.196600000000000025e-03,4.738899999999999883e-03,7.107500000000000102e-03
1.744186000000000192e+01,8.197199999999999973e-03,6.194899999999999712e-03,4.664500000000000243e-03,7.158100000000000573e-03
1.813953000000000060e+01,8.192500000000000129e-03,6.193200000000000267e-03,4.592499999999999361e-03,7.211200000000000075e-03
1.883720999999999890e+01,8.187800000000000286e-03,6.191299999999999408e-03,4.523100000000000384e-03,7.266899999999999749e-03
1.953487999999999758e+01,8.182899999999999896e-03,6.189399999999999416e-03,4.456299999999999845e-03,7.325299999999999867e-03
2.023255999999999943e+01,8.177900000000000100e-03,6.187500000000000291e-03,4.392100000000000344e-03,7.386499999999999837e-03
2.093022999999999811e+01,8.172900000000000303e-03,6.185399999999999752e-03,4.330500000000000148e-03,7.450499999999999658e-03
2.162790999999999997e+01,8.167799999999999366e-03,6.183300000000000081e-03,4.271399999999999850e-03,7.517499999999999877e-03
2.232557999999999865e+01,8.162700000000000164e-03,6.181199999999999542e-03,4.214899999999999723e-03,7.587399999999999353e-03
2.302326000000000050e+01,8.157499999999999821e-03,6.178999999999999597e-03,4.160900000000000362e-03,7.660499999999999775e-03
2.372092999999999918e+01,8.152299999999999477e-03,6.176700000000000246e-03,4.109400000000000032e-03,7.736800000000000274e-03
2.441860000000000142e+01,8.147100000000000869e-03,6.174400000000000027e-03,4.060099999999999647e-03,7.816299999999999984e-03
2.511627999999999972e+01,8.141900000000000526e-03,6.172099999999999809e-03,4.013199999999999754e-03,7.899299999999999725e-03
2.581394999999999840e+01,8.136700000000000182e-03,6.169800000000000458e-03,3.968499999999999805e-03,7.985799999999999496e-03
2.651163000000000025e+01,8.131499999999999839e-03,6.167399999999999965e-03,3.925999999999999802e-03,8.075900000000000439e-03
2.720929999999999893e+01,8.126300000000001231e-03,6.164999999999999473e-03,3.885600000000000338e-03,8.169799999999999632e-03
2.790697999999999723e+01,8.121299999999999700e-03,6.162599999999999849e-03,3.847200000000000272e-03,8.267599999999999949e-03
2.860464999999999947e+01,8.116200000000000497e-03,6.160199999999999357e-03,3.810799999999999604e-03,8.369399999999999062e-03
2.930232999999999777e+01,8.111300000000000107e-03,6.157800000000000600e-03,3.776400000000000503e-03,8.475399999999999254e-03
3.000000000000000000e+01,8.106499999999999123e-03,6.155500000000000381e-03,3.743800000000000253e-03,8.585799999999999335e-03
3.069767000000000223e+01,8.101699999999999874e-03,6.153099999999999889e-03,3.713000000000000154e-03,8.700600000000001041e-03
3.139535000000000053e+01,8.097100000000001171e-03,6.150800000000000538e-03,3.684000000000000209e-03,8.820200000000000262e-03
3.209302000000000277e+01,8.092600000000000141e-03,6.148599999999999725e-03,3.656799999999999981e-03,8.944600000000000467e-03
3.279070000000000107e+01,8.088299999999999657e-03,6.146399999999999780e-03,3.631199999999999792e-03,9.074099999999999874e-03
3.348837000000000330e+01,8.084099999999998579e-03,6.144199999999999835e-03,3.607200000000000076e-03,9.208799999999999625e-03
3.418605000000000160e+01,8.080200000000000923e-03,6.142199999999999570e-03,3.584899999999999805e-03,9.348999999999999672e-03
3.488372000000000384e+01,8.076399999999999205e-03,6.140200000000000172e-03,3.564099999999999734e-03,9.494899999999998827e-03
3.558140000000000214e+01,8.072799999999999768e-03,6.138300000000000180e-03,3.544799999999999861e-03,9.646799999999998779e-03
3.627907000000000437e+01,8.069400000000000878e-03,6.136500000000000461e-03,3.527100000000000027e-03,9.804799999999998933e-03
3.697673999999999950e+01,8.066200000000000800e-03,6.134800000000000149e-03,3.510799999999999685e-03,9.969399999999999790e-03
3.767441999999999780e+01,8.063200000000001269e-03,6.133299999999999516e-03,3.495999999999999976e-03,1.014100000000000071e-02
3.837209000000000003e+01,8.060499999999999957e-03,6.131799999999999751e-03,3.482500000000000352e-03,1.031900000000000005e-02
3.906976999999999833e+01,8.058100000000000332e-03,6.130499999999999665e-03,3.470499999999999627e-03,1.050500000000000045e-02
3.976744000000000057e+01,8.055800000000000113e-03,6.129299999999999853e-03,3.459899999999999694e-03,1.069799999999999918e-02
4.046511999999999887e+01,8.053900000000000989e-03,6.128199999999999446e-03,3.450599999999999848e-03,1.089900000000000070e-02
4.116279000000000110e+01,8.052200000000000676e-03,6.127300000000000454e-03,3.442699999999999927e-03,1.110900000000000082e-02
4.186046999999999940e+01,8.050800000000000317e-03,6.126500000000000001e-03,3.436099999999999658e-03,1.132799999999999953e-02
4.255814000000000163e+01,8.049699999999999911e-03,6.125900000000000095e-03,3.430899999999999749e-03,1.155600000000000030e-02
4.325580999999999676e+01,8.048800000000000052e-03,6.125399999999999595e-03,3.427000000000000358e-03,1.179299999999999966e-02
4.395349000000000217e+01,8.048299999999999552e-03,6.125099999999999642e-03,3.424300000000000347e-03,1.204099999999999962e-02
4.465115999999999730e+01,8.047999999999999599e-03,6.125000000000000236e-03,3.422999999999999828e-03,1.229899999999999917e-02
4.534884000000000270e+01,8.047999999999999599e-03,6.125000000000000236e-03,3.422999999999999828e-03,1.229899999999999917e-02
4.604650999999999783e+01,8.048299999999999552e-03,6.125099999999999642e-03,3.424300000000000347e-03,1.204099999999999962e-02
4.674419000000000324e+01,8.048800000000000052e-03,6.125399999999999595e-03,3.427000000000000358e-03,1.179299999999999966e-02
4.744185999999999837e+01,8.049699999999999911e-03,6.125900000000000095e-03,3.430899999999999749e-03,1.155600000000000030e-02
4.813953000000000060e+01,8.050800000000000317e-03,6.126500000000000001e-03,3.436099999999999658e-03,1.132799999999999953e-02
4.883720999999999890e+01,8.052200000000000676e-03,6.127300000000000454e-03,3.442699999999999927e-03,1.110900000000000082e-02
4.953488000000000113e+01,8.053900000000000989e-03,6.128199999999999446e-03,3.450599999999999848e-03,1.089900000000000070e-02
5.023255999999999943e+01,8.055800000000000113e-03,6.129299999999999853e-03,3.459899999999999694e-03,1.069799999999999918e-02
5.093023000000000167e+01,8.058100000000000332e-03,6.130499999999999665e-03,3.470499999999999627e-03,1.050500000000000045e-02
5.162790999999999997e+01,8.060499999999999957e-03,6.131799999999999751e-03,3.482500000000000352e-03,1.031900000000000005e-02
5.232558000000000220e+01,8.063200000000001269e-03,6.133299999999999516e-03,3.495999999999999976e-03,1.014100000000000071e-02
5.302326000000000050e+01,8.066200000000000800e-03,6.134800000000000149e-03,3.510799999999999685e-03,9.969399999999999790e-03
5.372093000000000274e+01,8.069400000000000878e-03,6.136500000000000461e-03,3.527100000000000027e-03,9.804799999999998933e-03
5.441859999999999786e+01,8.072799999999999768e-03,6.138300000000000180e-03,3.544799999999999861e-03,9.646799999999998779e-03
5.511628000000000327e+01,8.076399999999999205e-03,6.140200000000000172e-03,3.564099999999999734e-03,9.494899999999998827e-03
5.581394999999999840e+01,8.080200000000000923e-03,6.142199999999999570e-03,3.584899999999999805e-03,9.348999999999999672e-03
5.651163000000000380e+01,8.084099999999998579e-03,6.144199999999999835e-03,3.607200000000000076e-03,9.208799999999999625e-03
5.720929999999999893e+01,8.088299999999999657e-03,6.146399999999999780e-03,3.631199999999999792e-03,9.074099999999999874e-03
5.790698000000000434e+01,8.092600000000000141e-03,6.148599999999999725e-03,3.656799999999999981e-03,8.944600000000000467e-03
5.860464999999999947e+01,8.097100000000001171e-03,6.150800000000000538e-03,3.684000000000000209e-03,8.820200000000000262e-03
5.930233000000000487e+01,8.101699999999999874e-03,6.153099999999999889e-03,3.713000000000000154e-03,8.700600000000001041e-03
6.000000000000000000e+01,8.106499999999999123e-03,6.155500000000000381e-03,3.743800000000000253e-03,8.585799999999999335e-03
6.069766999999999513e+01,8.111300000000000107e-03,6.157800000000000600e-03,3.776400000000000503e-03,8.475399999999999254e-03
6.139535000000000053e+01,8.116200000000000497e-03,6.160199999999999357e-03,3.810799999999999604e-03,8.369399999999999062e-03
6.209301999999999566e+01,8.121299999999999700e-03,6.162599999999999849e-03,3.847200000000000272e-03,8.267599999999999949e-03
6.279070000000000107e+01,8.126300000000001231e-03,6.164999999999999473e-03,3.885600000000000338e-03,8.169799999999999632e-03
6.348836999999999620e+01,8.131499999999999839e-03,6.167399999999999965e-03,3.925999999999999802e-03,8.075900000000000439e-03
6.418604999999999450e+01,8.136700000000000182e-03,6.169800000000000458e-03,3.968499999999999805e-03,7.985799999999999496e-03
6.488371999999999673e+01,8.141900000000000526e-03,6.172099999999999809e-03,4.013199999999999754e-03,7.899299999999999725e-03
6.558140000000000214e+01,8.147100000000000869e-03,6.174400000000000027e-03,4.060099999999999647e-03,7.816299999999999984e-03
6.627906999999999016e+01,8.152299999999999477e-03,6.176700000000000246e-03,4.109400000000000032e-03,7.736800000000000274e-03
6.697674000000000660e+01,8.157499999999999821e-03,6.178999999999999597e-03,4.160900000000000362e-03,7.660499999999999775e-03
6.767441999999999780e+01,8.162700000000000164e-03,6.181199999999999542e-03,4.214899999999999723e-03,7.587399999999999353e-03
6.837209000000000003e+01,8.167799999999999366e-03,6.183300000000000081e-03,4.271399999999999850e-03,7.517499999999999877e-03
6.906976999999999123e+01,8.172900000000000303e-03,6.185399999999999752e-03,4.330500000000000148e-03,7.450499999999999658e-03
6.976744000000000767e+01,8.177900000000000100e-03,6.187500000000000291e-03,4.392100000000000344e-03,7.386499999999999837e-03
7.046511999999999887e+01,8.182899999999999896e-03,6.189399999999999416e-03,4.456299999999999845e-03,7.325299999999999867e-03
7.116279000000000110e+01,8.187800000000000286e-03,6.191299999999999408e-03,4.523100000000000384e-03,7.266899999999999749e-03
7.186046999999999230e+01,8.192500000000000129e-03,6.193200000000000267e-03,4.592499999999999361e-03,7.211200000000000075e-03
7.255814000000000874e+01,8.197199999999999973e-03,6.194899999999999712e-03,4.664500000000000243e-03,7.158100000000000573e-03
7.325580999999999676e+01,8.201699999999999269e-03,6.196600000000000025e-03,4.738899999999999883e-03,7.107500000000000102e-03
7.395349000000000217e+01,8.206100000000000894e-03,6.198200000000000064e-03,4.815599999999999742e-03,7.059399999999999530e-03
7.465116000000000440e+01,8.210399999999999643e-03,6.199699999999999829e-03,4.894299999999999866e-03,7.013800000000000590e-03
7.534883999999999560e+01,8.214600000000000721e-03,6.201200000000000462e-03,4.974700000000000302e-03,6.970600000000000407e-03
7.604650999999999783e+01,8.218500000000000111e-03,6.202499999999999680e-03,5.056300000000000551e-03,6.929699999999999575e-03
7.674419000000000324e+01,8.222400000000001236e-03,6.203799999999999766e-03,5.138300000000000159e-03,6.891000000000000424e-03
7.744185999999999126e+01,8.226100000000000079e-03,6.204999999999999578e-03,5.220000000000000681e-03,6.854700000000000029e-03
7.813953000000000770e+01,8.229600000000000110e-03,6.206199999999999391e-03,5.300299999999999977e-03,6.820500000000000174e-03
7.883720999999999890e+01,8.232899999999999593e-03,6.207200000000000391e-03,5.377900000000000562e-03,6.788399999999999990e-03
7.953488000000000113e+01,8.236000000000000265e-03,6.208199999999999656e-03,5.451400000000000343e-03,6.758499999999999751e-03
8.023255999999999233e+01,8.238999999999999796e-03,6.209100000000000383e-03,5.519500000000000101e-03,6.730700000000000051e-03
8.093023000000000877e+01,8.241800000000000515e-03,6.210000000000000242e-03,5.581000000000000023e-03,6.704899999999999749e-03
8.162790999999999997e+01,8.244400000000000686e-03,6.210699999999999554e-03,5.635000000000000252e-03,6.681100000000000580e-03
8.232558000000000220e+01,8.246800000000000311e-03,6.211399999999999734e-03,5.681300000000000239e-03,6.659399999999999348e-03
8.302325999999999340e+01,8.248999999999999388e-03,6.212099999999999914e-03,5.720000000000000258e-03,6.639600000000000710e-03
8.372093000000000984e+01,8.250999999999999654e-03,6.212599999999999546e-03,5.751700000000000215e-03,6.621699999999999461e-03
8.441859999999999786e+01,8.252699999999999966e-03,6.213199999999999452e-03,5.777199999999999697e-03,6.605800000000000213e-03
8.511628000000000327e+01,8.254300000000000873e-03,6.213600000000000546e-03,5.797399999999999429e-03,6.591800000000000090e-03
8.581395000000000550e+01,8.255699999999999497e-03,6.213999999999999906e-03,5.813200000000000138e-03,6.579699999999999958e-03
8.651163000000001091e+01,8.256900000000001044e-03,6.214299999999999859e-03,5.825300000000000269e-03,6.569499999999999819e-03
8.720929999999999893e+01,8.257800000000000903e-03,6.214500000000000406e-03,5.834400000000000003e-03,6.561100000000000265e-03
8.790698000000000434e+01,8.258599999999999622e-03,6.214700000000000085e-03,5.840999999999999838e-03,6.554700000000000110e-03
8.860465000000000657e+01,8.259100000000000122e-03,6.214899999999999765e-03,5.845399999999999728e-03,6.550000000000000266e-03
8.930232999999999777e+01,8.259400000000000075e-03,6.215000000000000038e-03,5.847999999999999900e-03,6.547299999999999821e-03
9.000000000000000000e+01,8.259499999999999481e-03,6.215000000000000038e-03,5.848800000000000353e-03,6.546300000000000556e-03
