0.000000000000000000e+00,1.219850000000000101e-02,8.673499999999998919e-03,7.610999999999999710e-03,8.024500000000000383e-03
1.000000000000000000e+00,1.255400000000000092e-02,8.912999999999999048e-03,8.396999999999999950e-03,8.186000000000000568e-03
2.000000000000000000e+00,1.257949999999999867e-02,8.937999999999999765e-03,8.698499999999999635e-03,8.261499999999999747e-03
3.000000000000000000e+00,1.259849999999999859e-02,8.951999999999999888e-03,8.005999999999999228e-03,8.368499999999999203e-03
4.000000000000000000e+00,1.260750000000000065e-02,8.965000000000000746e-03,7.665999999999999204e-03,8.504000000000001142e-03
5.000000000000000000e+00,1.261200000000000168e-02,8.980000000000000135e-03,7.378499999999999642e-03,8.664500000000000327e-03
6.000000000000000000e+00,1.259600000000000129e-02,8.960499999999999715e-03,7.255500000000000664e-03,8.837499999999999870e-03
7.000000000000000000e+00,1.257800000000000064e-02,8.952999999999999153e-03,7.635999999999999559e-03,9.059499999999999845e-03
8.000000000000000000e+00,1.256599999999999905e-02,8.958999999999999950e-03,6.984500000000000257e-03,9.272999999999999993e-03
9.000000000000000000e+00,1.255749999999999922e-02,8.967499999999999777e-03,6.605999999999999893e-03,9.454499999999999363e-03
1.000000000000000000e+01,1.254749999999999963e-02,8.973999999999999339e-03,6.488500000000000344e-03,9.610999999999999752e-03
1.100000000000000000e+01,1.253449999999999877e-02,8.957500000000000184e-03,6.483000000000000047e-03,9.764500000000000610e-03
1.200000000000000000e+01,1.250999999999999855e-02,8.917000000000001314e-03,6.695500000000000063e-03,9.923999999999998795e-03
1.300000000000000000e+01,1.248250000000000054e-02,8.883499999999999036e-03,6.513500000000000192e-03,9.654000000000001122e-03
1.400000000000000000e+01,1.246000000000000059e-02,8.854499999999999524e-03,6.059499999999999782e-03,9.056500000000000314e-03
1.500000000000000000e+01,1.243900000000000040e-02,8.522000000000000061e-03,5.527999999999999928e-03,8.434500000000001024e-03
1.600000000000000000e+01,1.242199999999999901e-02,8.264999999999999777e-03,5.763000000000000761e-03,8.287499999999999728e-03
