2.860464999999999947e+01,3.242097999999999369e-01,3.220917999999999282e-01,3.218835999999999919e-01,3.653384999999999966e-02
2.930232999999999777e+01,3.227234999999999410e-01,3.205723999999999796e-01,3.203815999999999331e-01,3.551089000000000329e-02
3.000000000000000000e+01,3.212870999999999366e-01,3.191044999999999576e-01,3.189302999999999444e-01,3.456696999999999548e-02
3.069767000000000223e+01,3.199030999999999958e-01,3.176902999999999255e-01,3.175321000000000393e-01,3.369616999999999751e-02
3.139535000000000053e+01,3.185726999999999864e-01,3.163314999999999877e-01,3.161882999999999777e-01,3.289309999999999456e-02
3.209302000000000277e+01,3.172987999999999920e-01,3.150305000000000466e-01,3.149016999999999511e-01,3.215308999999999529e-02
3.279070000000000107e+01,3.160826999999999942e-01,3.137887999999999789e-01,3.136735999999999969e-01,3.147184000000000093e-02
3.348837000000000330e+01,3.149255999999999167e-01,3.126076999999999884e-01,3.125053999999999887e-01,3.084550999999999613e-02
3.418605000000000160e+01,3.138291999999999748e-01,3.114888000000000101e-01,3.113985999999999699e-01,3.027071999999999749e-02
3.488372000000000384e+01,3.127956999999999543e-01,3.104340999999999906e-01,3.103552999999999451e-01,2.974444999999999867e-02
3.558140000000000214e+01,3.118259999999999921e-01,3.094449000000000227e-01,3.093765999999999461e-01,2.926398000000000194e-02
3.627907000000000437e+01,3.109204999999999885e-01,3.085211999999999954e-01,3.084626999999999786e-01,2.882672999999999486e-02
3.697673999999999950e+01,3.100815000000000099e-01,3.076655999999999835e-01,3.076161000000000034e-01,2.843069000000000152e-02
3.767441999999999780e+01,3.093085999999999891e-01,3.068774000000000224e-01,3.068362000000000034e-01,2.807375999999999275e-02
3.837209000000000003e+01,3.086037999999999282e-01,3.061589000000000116e-01,3.061250999999999833e-01,2.775436999999999696e-02
3.906976999999999833e+01,3.079670999999999936e-01,3.055097999999999425e-01,3.054827999999999988e-01,2.747089999999999949e-02
3.976744000000000057e+01,3.073996999999999424e-01,3.049313999999999636e-01,3.049103999999999703e-01,2.722209000000000087e-02
4.046511999999999887e+01,3.069019999999999526e-01,3.044240999999999753e-01,3.044082999999999650e-01,2.700676999999999592e-02
4.116279000000000110e+01,3.064748999999999945e-01,3.039886999999999451e-01,3.039773999999999532e-01,2.682400999999999536e-02
4.186046999999999940e+01,3.061175999999999897e-01,3.036245999999999667e-01,3.036170999999999731e-01,2.667285999999999616e-02
4.255814000000000163e+01,3.058313999999999755e-01,3.033330000000000193e-01,3.033283999999999980e-01,2.655274999999999649e-02
4.325580999999999676e+01,3.056166999999999634e-01,3.031141999999999448e-01,3.031118999999999897e-01,2.646314000000000305e-02
4.395349000000000217e+01,3.054733000000000032e-01,3.029680999999999624e-01,3.029672999999999949e-01,2.640360999999999403e-02
4.465115999999999730e+01,3.054021999999999570e-01,3.028956999999999899e-01,3.028955999999999871e-01,2.637395999999999491e-02
4.534884000000000270e+01,3.054021999999999570e-01,3.028956999999999899e-01,3.028955999999999871e-01,2.637395999999999491e-02
4.604650999999999783e+01,3.054733000000000032e-01,3.029680999999999624e-01,3.029672999999999949e-01,2.640360999999999403e-02
4.674419000000000324e+01,3.056166999999999634e-01,3.031141999999999448e-01,3.031118999999999897e-01,2.646314000000000305e-02
4.744185999999999837e+01,3.058313999999999755e-01,3.033330000000000193e-01,3.033283999999999980e-01,2.655274999999999649e-02
4.813953000000000060e+01,3.061175999999999897e-01,3.036245999999999667e-01,3.036170999999999731e-01,2.667285999999999616e-02
4.883720999999999890e+01,3.064748999999999945e-01,3.039886999999999451e-01,3.039773999999999532e-01,2.682400999999999536e-02
4.953488000000000113e+01,3.069019999999999526e-01,3.044240999999999753e-01,3.044082999999999650e-01,2.700676999999999592e-02
5.023255999999999943e+01,3.073996999999999424e-01,3.049313999999999636e-01,3.049103999999999703e-01,2.722209000000000087e-02
5.093023000000000167e+01,3.079670999999999936e-01,3.055097999999999425e-01,3.054827999999999988e-01,2.747089999999999949e-02
5.162790999999999997e+01,3.086037999999999282e-01,3.061589000000000116e-01,3.061250999999999833e-01,2.775436999999999696e-02
5.232558000000000220e+01,3.093085999999999891e-01,3.068774000000000224e-01,3.068362000000000034e-01,2.807375999999999275e-02
5.302326000000000050e+01,3.100815000000000099e-01,3.076655999999999835e-01,3.076161000000000034e-01,2.843069000000000152e-02
5.372093000000000274e+01,3.109204999999999885e-01,3.085211999999999954e-01,3.084626999999999786e-01,2.882672999999999486e-02
5.441859999999999786e+01,3.118259999999999921e-01,3.094449000000000227e-01,3.093765999999999461e-01,2.926398000000000194e-02
5.511628000000000327e+01,3.127956999999999543e-01,3.104340999999999906e-01,3.103552999999999451e-01,2.974444999999999867e-02
5.581394999999999840e+01,3.138291999999999748e-01,3.114888000000000101e-01,3.113985999999999699e-01,3.027071999999999749e-02
5.651163000000000380e+01,3.149255999999999167e-01,3.126076999999999884e-01,3.125053999999999887e-01,3.084551999999999780e-02
5.720929999999999893e+01,3.160826999999999942e-01,3.137887999999999789e-01,3.136735999999999969e-01,3.147184000000000093e-02
5.790698000000000434e+01,3.172987999999999920e-01,3.150305000000000466e-01,3.149016999999999511e-01,3.215308999999999529e-02
5.860464999999999947e+01,3.185726999999999864e-01,3.163314999999999877e-01,3.161882999999999777e-01,3.289309999999999456e-02
5.930233000000000487e+01,3.199030999999999958e-01,3.176902999999999255e-01,3.175321000000000393e-01,3.369616999999999751e-02
6.000000000000000000e+01,3.212870999999999366e-01,3.191044999999999576e-01,3.189302999999999444e-01,3.456696999999999548e-02
6.069766999999999513e+01,3.227234999999999410e-01,3.205723999999999796e-01,3.203815999999999331e-01,3.551089999999999802e-02
6.139535000000000053e+01,3.242097999999999369e-01,3.220917999999999282e-01,3.218835999999999919e-01,3.653384999999999966e-02
6.209301999999999566e+01,3.257436999999999694e-01,3.236601999999999535e-01,3.234338999999999964e-01,3.764247999999999900e-02
6.279070000000000107e+01,3.273218999999999990e-01,3.252744000000000191e-01,3.250293999999999683e-01,3.884412000000000281e-02
6.348836999999999620e+01,3.289428999999999825e-01,3.269328999999999708e-01,3.266682999999999670e-01,4.014726999999999879e-02
6.418604999999999450e+01,3.306030999999999276e-01,3.286318999999999768e-01,3.283471999999999502e-01,4.156121999999999594e-02
6.488371999999999673e+01,3.322993000000000197e-01,3.303682999999999481e-01,3.300628999999999924e-01,4.309649000000000119e-02
6.558140000000000214e+01,3.340285999999999533e-01,3.321391999999999678e-01,3.318122999999999490e-01,4.476510999999999685e-02
6.627906999999999016e+01,3.357881999999999811e-01,3.339415999999999496e-01,3.335927999999999671e-01,4.658061999999999619e-02
6.697674000000000660e+01,3.375733000000000206e-01,3.357706999999999775e-01,3.353992999999999558e-01,4.855800000000000394e-02
6.767441999999999780e+01,3.393806999999999796e-01,3.376232999999999596e-01,3.372288999999999426e-01,5.071480999999999906e-02
6.837209000000000003e+01,3.412066999999999739e-01,3.394956000000000085e-01,3.390775999999999790e-01,5.307066999999999340e-02
6.906976999999999123e+01,3.430469999999999908e-01,3.413830999999999394e-01,3.409410999999999969e-01,5.564794999999999464e-02
6.976744000000000767e+01,3.448972999999999622e-01,3.432816000000000201e-01,3.428152999999999340e-01,5.847254000000000340e-02
7.046511999999999887e+01,3.467527999999999166e-01,3.451858999999999900e-01,3.446949999999999736e-01,6.157342999999999844e-02
7.116279000000000110e+01,3.486093999999999582e-01,3.470921999999999619e-01,3.465763000000000038e-01,6.498487000000000013e-02
7.186046999999999230e+01,3.504617999999999345e-01,3.489946999999999910e-01,3.484536999999999773e-01,6.874523000000000439e-02
7.255814000000000874e+01,3.523061000000000109e-01,3.508893999999999624e-01,3.503231999999999458e-01,7.289967999999999448e-02
7.325580999999999676e+01,3.541360999999999537e-01,3.527701000000000309e-01,3.521786000000000083e-01,7.749978999999999896e-02
7.395349000000000217e+01,3.559470999999999052e-01,3.546320000000000028e-01,3.540151999999999743e-01,8.260539999999999550e-02
7.465116000000000440e+01,3.577336000000000404e-01,3.564691999999999861e-01,3.558271999999999546e-01,8.828625999999999141e-02
7.534883999999999560e+01,3.594910999999999524e-01,3.582773000000000208e-01,3.576102999999999921e-01,9.462314999999998921e-02
7.604650999999999783e+01,3.612135000000000207e-01,3.600496999999999725e-01,3.593580000000000108e-01,1.017093999999999915e-01
7.674419000000000324e+01,3.628955000000000375e-01,3.617809999999999637e-01,3.610649999999999693e-01,1.096540000000000015e-01
7.744185999999999126e+01,3.645319999999999672e-01,3.634661000000000142e-01,3.627261999999999431e-01,1.185830999999999968e-01
7.813953000000000770e+01,3.661172999999999789e-01,3.650989000000000040e-01,3.643356999999999846e-01,1.286419999999999786e-01
7.883720999999999890e+01,3.676462000000000341e-01,3.666739999999999444e-01,3.658881999999999968e-01,1.399979999999999836e-01
7.953488000000000113e+01,3.691137999999999919e-01,3.681864999999999721e-01,3.673786999999999470e-01,1.528407999999999989e-01
8.023255999999999233e+01,3.705137000000000014e-01,3.696294999999999997e-01,3.688006999999999813e-01,1.673823999999999590e-01
8.093023000000000877e+01,3.718424999999999092e-01,3.709995999999999849e-01,3.701505999999999963e-01,1.838568999999999898e-01
8.162790999999999997e+01,3.730942999999999343e-01,3.722904999999999687e-01,3.714224999999999888e-01,2.025077000000000127e-01
8.232558000000000220e+01,3.742651999999999646e-01,3.734983000000000053e-01,3.726124000000000103e-01,2.235767999999999645e-01
8.302325999999999340e+01,3.753502999999999701e-01,3.746178000000000008e-01,3.737151999999999696e-01,2.472769999999999690e-01
8.372093000000000984e+01,3.763448999999999822e-01,3.756441999999999837e-01,3.747261999999999538e-01,2.737414999999999710e-01
8.441859999999999786e+01,3.772460999999999731e-01,3.765742999999999729e-01,3.756421999999999817e-01,3.029628999999999794e-01
8.511628000000000327e+01,3.780504000000000087e-01,3.774044999999999761e-01,3.764598999999999585e-01,3.346900999999999904e-01
8.581395000000000550e+01,3.787531999999999566e-01,3.781300999999999690e-01,3.771744999999999681e-01,3.683030999999999389e-01
8.651163000000001091e+01,3.793532999999999489e-01,3.787498000000000253e-01,3.777848000000000317e-01,4.026877999999999291e-01
8.720929999999999893e+01,3.798478000000000132e-01,3.792603999999999975e-01,3.782874999999999988e-01,4.361347999999999336e-01
8.790698000000000434e+01,3.802345999999999782e-01,3.796597999999999917e-01,3.786807999999999841e-01,4.663580999999999976e-01
8.860465000000000657e+01,3.805113999999999441e-01,3.799456999999999418e-01,3.789623999999999771e-01,4.907040999999999209e-01
8.930232999999999777e+01,3.806786999999999255e-01,3.801184999999999703e-01,3.791324999999999834e-01,5.065984000000000043e-01
9.000000000000000000e+01,3.807343000000000255e-01,3.801759000000000110e-01,3.791891000000000012e-01,5.121317999999999149e-01
