1.000000000000000000e+00,1.107027777777777784e-02,3.188995214890999907e+00
2.000000000000000000e+00,1.238555555555555590e-02,6.778334470000000334e-01
3.000000000000000000e+00,1.171861111111111020e-02,8.028300000000000436e-01
4.000000000000000000e+00,1.135583333333333410e-02,7.640128110000000694e-01
5.000000000000000000e+00,9.176388888888888443e-03,3.873708710000000055e-01
6.000000000000000000e+00,8.469444444444444373e-03,5.036488060000000599e-01
7.000000000000000000e+00,8.948333333333332446e-03,3.561433029999999667e-01
