0.000000000000000000e+00,1.946607341490465933e-06
1.428571428571271198e-04,1.946607341490465933e-06
1.428571428571271198e-04,1.946607341490465933e-06
2.857142857142542396e-04,1.946607341490465933e-06
4.285714285713813866e-04,3.893214682981066543e-06
4.285714285713813866e-04,3.893214682981066543e-06
5.714285714285084793e-04,3.893214682981066543e-06
7.142857142857149356e-04,5.839822024471532052e-06
7.142857142857149356e-04,7.786429365962133087e-06
8.571428571428421368e-04,5.839822024471532052e-06
9.999999999999692295e-04,5.839822024471532052e-06
9.999999999999692295e-04,7.786429365962133087e-06
1.142857142857096322e-03,7.786429365962133087e-06
1.285714285714223415e-03,9.733036707452734121e-06
1.428571428571429871e-03,1.167964404894319794e-05
1.428571428571429871e-03,1.167964404894319794e-05
1.571428571428556964e-03,1.167964404894319794e-05
1.714285714285684274e-03,1.167964404894319794e-05
1.857142857142811366e-03,1.362625139043380236e-05
1.999999999999938459e-03,1.557285873192426617e-05
1.999999999999938459e-03,1.557285873192426617e-05
2.142857142857144698e-03,1.557285873192426617e-05
2.285714285714272008e-03,1.557285873192426617e-05
2.428571428571399318e-03,1.751946607341486721e-05
2.571428571428526193e-03,1.946607341490533272e-05
2.571428571428526193e-03,1.946607341490533272e-05
2.714285714285653503e-03,1.946607341490533272e-05
2.857142857142859742e-03,1.946607341490533272e-05
2.999999999999987052e-03,1.946607341490533272e-05
2.999999999999987052e-03,2.141268075639593375e-05
3.142857142857113928e-03,2.335928809788653479e-05
3.285714285714241237e-03,2.530589543937700029e-05
3.285714285714241237e-03,2.335928809788653479e-05
3.428571428571368547e-03,2.530589543937700029e-05
3.571428571428574787e-03,2.335928809788653479e-05
3.571428571428574787e-03,2.141268075639593375e-05
3.714285714285702096e-03,2.335928809788653479e-05
3.857142857142828972e-03,2.335928809788653479e-05
3.857142857142828972e-03,2.335928809788653479e-05
3.999999999999955848e-03,2.530589543937700029e-05
4.142857142857083591e-03,2.725250278086760472e-05
4.142857142857083591e-03,2.530589543937700029e-05
4.285714285714289397e-03,2.530589543937700029e-05
4.285714285714289397e-03,2.725250278086760472e-05
4.428571428571417140e-03,2.725250278086760472e-05
4.571428571428544016e-03,2.725250278086760472e-05
4.571428571428544016e-03,2.725250278086760472e-05
4.714285714285670892e-03,2.725250278086760472e-05
4.714285714285670892e-03,2.725250278086760472e-05
4.857142857142798635e-03,2.725250278086760472e-05
5.000000000000004441e-03,2.919911012235806684e-05
5.000000000000004441e-03,2.919911012235806684e-05
5.142857142857132184e-03,3.114571746384866787e-05
5.285714285714259060e-03,2.919911012235806684e-05
5.285714285714259060e-03,2.725250278086760472e-05
5.428571428571385936e-03,3.114571746384866787e-05
5.571428571428513679e-03,3.114571746384866787e-05
5.571428571428513679e-03,3.114571746384866787e-05
5.714285714285719485e-03,3.309232480533927568e-05
5.857142857142847228e-03,3.309232480533927568e-05
5.857142857142847228e-03,3.309232480533927568e-05
5.999999999999974104e-03,3.503893214682973442e-05
6.142857142857100980e-03,3.503893214682973442e-05
6.142857142857100980e-03,3.503893214682973442e-05
6.285714285714227856e-03,3.503893214682973442e-05
6.285714285714227856e-03,3.309232480533927568e-05
6.428571428571434529e-03,3.309232480533927568e-05
6.571428571428561405e-03,3.309232480533927568e-05
6.571428571428561405e-03,3.309232480533927568e-05
6.714285714285689148e-03,3.309232480533927568e-05
6.714285714285689148e-03,3.698553948832034223e-05
6.857142857142816024e-03,3.698553948832034223e-05
6.999999999999942900e-03,3.698553948832034223e-05
6.999999999999942900e-03,3.503893214682973442e-05
7.142857142857149573e-03,3.503893214682973442e-05
7.142857142857149573e-03,3.698553948832034223e-05
7.285714285714276449e-03,3.503893214682973442e-05
7.428571428571404192e-03,3.503893214682973442e-05
7.428571428571404192e-03,3.893214682981080096e-05
7.571428571428531068e-03,3.893214682981080096e-05
7.571428571428531068e-03,3.893214682981080096e-05
7.714285714285657944e-03,3.893214682981080096e-05
7.857142857142864617e-03,3.698553948832034223e-05
7.857142857142864617e-03,3.698553948832034223e-05
7.999999999999991493e-03,3.893214682981080096e-05
7.999999999999991493e-03,3.893214682981080096e-05
8.142857142857118369e-03,3.893214682981080096e-05
8.285714285714245245e-03,4.087875417130140877e-05
8.285714285714245245e-03,4.087875417130140877e-05
8.428571428571373855e-03,4.087875417130140877e-05
8.571428571428578794e-03,4.087875417130140877e-05
8.571428571428578794e-03,4.282536151279200303e-05
8.714285714285707404e-03,4.477196885428246854e-05
8.857142857142834280e-03,4.477196885428246854e-05
8.857142857142834280e-03,4.477196885428246854e-05
8.999999999999961156e-03,4.671857619577306957e-05
9.142857142857088032e-03,4.671857619577306957e-05
9.285714285714294705e-03,4.671857619577306957e-05
9.285714285714294705e-03,4.671857619577306957e-05
9.428571428571421581e-03,4.866518353726353508e-05
9.571428571428548457e-03,4.866518353726353508e-05
9.714285714285675333e-03,5.061179087875413611e-05
9.714285714285675333e-03,5.061179087875413611e-05
9.857142857142803943e-03,5.061179087875413611e-05
1.000000000000000888e-02,5.255839822024460162e-05
1.014285714285713749e-02,5.255839822024460162e-05
1.014285714285713749e-02,5.450500556173520943e-05
1.028571428571426437e-02,5.645161290322581047e-05
1.042857142857139124e-02,5.450500556173520943e-05
1.042857142857139124e-02,5.450500556173520943e-05
1.057142857142851812e-02,5.645161290322581047e-05
1.071428571428572479e-02,5.839822024471626920e-05
1.085714285714285167e-02,6.034482758620687701e-05
1.085714285714285167e-02,6.034482758620687701e-05
1.099999999999997854e-02,5.839822024471626920e-05
1.114285714285710542e-02,5.839822024471626920e-05
1.128571428571423230e-02,6.034482758620687701e-05
1.142857142857143897e-02,6.034482758620687701e-05
1.142857142857143897e-02,6.229143492769733574e-05
1.157142857142856585e-02,6.229143492769733574e-05
1.171428571428569446e-02,6.423804226918792323e-05
1.185714285714282133e-02,6.618464961067855137e-05
1.185714285714282133e-02,6.618464961067855137e-05
1.199999999999994821e-02,6.423804226918792323e-05
1.214285714285715488e-02,6.423804226918792323e-05
1.214285714285715488e-02,6.423804226918792323e-05
1.228571428571428176e-02,6.618464961067855137e-05
1.242857142857140863e-02,6.618464961067855137e-05
1.242857142857140863e-02,6.618464961067855137e-05
1.257142857142853551e-02,6.423804226918792323e-05
1.257142857142853551e-02,6.618464961067855137e-05
1.271428571428566238e-02,6.618464961067855137e-05
1.271428571428566238e-02,6.423804226918792323e-05
1.285714285714286906e-02,6.618464961067855137e-05
1.299999999999999593e-02,6.813125695216900332e-05
1.299999999999999593e-02,7.007786429365961791e-05
1.314285714285712281e-02,6.618464961067855137e-05
1.328571428571425142e-02,6.618464961067855137e-05
1.328571428571425142e-02,6.618464961067855137e-05
1.342857142857137830e-02,6.813125695216900332e-05
1.357142857142850517e-02,7.007786429365961791e-05
1.371428571428571185e-02,7.007786429365961791e-05
1.371428571428571185e-02,7.007786429365961791e-05
1.385714285714283872e-02,7.007786429365961791e-05
1.399999999999996560e-02,7.007786429365961791e-05
1.399999999999996560e-02,7.202447163515006987e-05
1.414285714285709247e-02,7.202447163515006987e-05
1.428571428571421935e-02,7.202447163515006987e-05
1.428571428571421935e-02,7.202447163515006987e-05
1.442857142857142602e-02,7.397107897664068445e-05
1.442857142857142602e-02,7.202447163515006987e-05
1.457142857142855290e-02,7.397107897664068445e-05
1.471428571428568151e-02,7.397107897664068445e-05
1.471428571428568151e-02,7.397107897664068445e-05
1.485714285714280838e-02,7.397107897664068445e-05
1.485714285714280838e-02,7.202447163515006987e-05
1.499999999999993526e-02,7.397107897664068445e-05
1.514285714285714193e-02,7.591768631813127193e-05
1.514285714285714193e-02,7.786429365962173744e-05
1.528571428571426881e-02,7.786429365962173744e-05
1.542857142857139569e-02,7.591768631813127193e-05
1.542857142857139569e-02,7.786429365962173744e-05
1.557142857142852256e-02,7.786429365962173744e-05
1.557142857142852256e-02,7.591768631813127193e-05
1.571428571428564944e-02,7.591768631813127193e-05
1.571428571428564944e-02,7.591768631813127193e-05
1.585714285714285784e-02,7.591768631813127193e-05
1.599999999999998299e-02,7.591768631813127193e-05
1.599999999999998299e-02,7.786429365962173744e-05
1.614285714285711160e-02,7.981090100111233848e-05
1.614285714285711160e-02,8.175750834260281754e-05
1.628571428571423674e-02,7.981090100111233848e-05
1.642857142857136535e-02,7.981090100111233848e-05
1.642857142857136535e-02,7.981090100111233848e-05
1.657142857142857029e-02,7.981090100111233848e-05
1.671428571428569890e-02,7.981090100111233848e-05
1.671428571428569890e-02,8.175750834260281754e-05
1.685714285714282404e-02,8.175750834260281754e-05
1.699999999999995265e-02,8.370411568409340502e-05
1.699999999999995265e-02,8.370411568409340502e-05
1.714285714285708126e-02,8.370411568409340502e-05
1.728571428571428620e-02,8.565072302558387053e-05
1.728571428571428620e-02,8.565072302558387053e-05
1.742857142857141481e-02,8.565072302558387053e-05
1.757142857142853995e-02,8.565072302558387053e-05
1.771428571428566856e-02,8.759733036707448512e-05
1.771428571428566856e-02,8.759733036707448512e-05
1.785714285714279370e-02,8.954393770856507260e-05
1.800000000000000211e-02,9.343715239154613914e-05
1.814285714285712725e-02,9.343715239154613914e-05
1.814285714285712725e-02,9.343715239154613914e-05
1.828571428571425586e-02,9.343715239154613914e-05
1.842857142857138100e-02,9.343715239154613914e-05
1.857142857142850961e-02,9.343715239154613914e-05
1.871428571428571455e-02,9.538375973303661820e-05
1.871428571428571455e-02,9.733036707452720569e-05
1.885714285714284316e-02,9.927697441601780672e-05
1.899999999999997177e-02,9.927697441601780672e-05
1.914285714285709691e-02,9.733036707452720569e-05
1.928571428571422552e-02,9.733036707452720569e-05
1.928571428571422552e-02,9.927697441601780672e-05
1.942857142857143046e-02,9.927697441601780672e-05
1.957142857142855907e-02,9.927697441601780672e-05
1.957142857142855907e-02,1.012235817575082722e-04
1.971428571428568421e-02,1.012235817575082722e-04
1.985714285714281283e-02,1.012235817575082722e-04
1.985714285714281283e-02,1.012235817575082722e-04
1.999999999999994144e-02,1.012235817575082722e-04
2.014285714285714637e-02,1.031701890989988597e-04
2.014285714285714637e-02,1.051167964404893388e-04
2.028571428571427498e-02,1.051167964404893388e-04
2.042857142857140013e-02,1.031701890989988597e-04
2.042857142857140013e-02,1.031701890989988597e-04
2.057142857142852874e-02,1.031701890989988597e-04
2.057142857142852874e-02,1.031701890989988597e-04
2.071428571428565388e-02,1.051167964404893388e-04
2.085714285714286229e-02,1.051167964404893388e-04
2.085714285714286229e-02,1.070634037819799398e-04
2.099999999999998743e-02,1.070634037819799398e-04
2.099999999999998743e-02,1.070634037819799398e-04
2.114285714285711604e-02,1.051167964404893388e-04
2.128571428571424118e-02,1.031701890989988597e-04
2.128571428571424118e-02,1.051167964404893388e-04
2.142857142857136979e-02,1.070634037819799398e-04
2.157142857142857473e-02,1.070634037819799398e-04
2.157142857142857473e-02,1.070634037819799398e-04
2.171428571428570334e-02,1.070634037819799398e-04
2.185714285714283195e-02,1.090100111234704189e-04
2.185714285714283195e-02,1.090100111234704189e-04
2.199999999999995709e-02,1.109566184649610063e-04
2.214285714285708570e-02,1.129032258064516209e-04
2.214285714285708570e-02,1.090100111234704189e-04
2.228571428571429064e-02,1.090100111234704189e-04
2.228571428571429064e-02,1.090100111234704189e-04
2.242857142857141925e-02,1.090100111234704189e-04
2.257142857142854439e-02,1.129032258064516209e-04
2.257142857142854439e-02,1.129032258064516209e-04
2.271428571428567300e-02,1.148498331479420864e-04
2.285714285714279814e-02,1.129032258064516209e-04
2.285714285714279814e-02,1.129032258064516209e-04
2.300000000000000655e-02,1.129032258064516209e-04
2.300000000000000655e-02,1.129032258064516209e-04
2.314285714285713169e-02,1.129032258064516209e-04
2.328571428571426030e-02,1.148498331479420864e-04
2.328571428571426030e-02,1.129032258064516209e-04
2.342857142857138891e-02,1.129032258064516209e-04
2.342857142857138891e-02,1.148498331479420864e-04
2.357142857142851405e-02,1.129032258064516209e-04
2.371428571428572246e-02,1.148498331479420864e-04
2.371428571428572246e-02,1.148498331479420864e-04
2.385714285714284760e-02,1.167964404894326739e-04
2.399999999999997621e-02,1.187430478309231530e-04
2.399999999999997621e-02,1.167964404894326739e-04
2.414285714285710135e-02,1.187430478309231530e-04
2.414285714285710135e-02,1.187430478309231530e-04
2.428571428571422997e-02,1.187430478309231530e-04
2.442857142857143490e-02,1.187430478309231530e-04
2.442857142857143490e-02,1.187430478309231530e-04
2.457142857142856351e-02,1.187430478309231530e-04
2.471428571428568866e-02,1.187430478309231530e-04
2.471428571428568866e-02,1.206896551724137540e-04
2.485714285714281727e-02,1.206896551724137540e-04
2.499999999999994588e-02,1.206896551724137540e-04
2.499999999999994588e-02,1.226362625139043280e-04
2.514285714285715082e-02,1.226362625139043280e-04
2.528571428571427943e-02,1.226362625139043280e-04
2.528571428571427943e-02,1.245828698553948070e-04
2.542857142857140457e-02,1.245828698553948070e-04
2.557142857142853318e-02,1.245828698553948070e-04
2.557142857142853318e-02,1.265294771968854216e-04
2.571428571428565832e-02,1.284760845383758465e-04
2.585714285714286673e-02,1.284760845383758465e-04
2.599999999999999187e-02,1.304226918798664881e-04
2.599999999999999187e-02,1.304226918798664881e-04
2.614285714285712048e-02,1.284760845383758465e-04
2.628571428571424562e-02,1.304226918798664881e-04
2.642857142857137423e-02,1.323692992213571027e-04
2.642857142857137423e-02,1.304226918798664881e-04
2.657142857142857917e-02,1.304226918798664881e-04
2.671428571428570778e-02,1.323692992213571027e-04
2.685714285714283639e-02,1.323692992213571027e-04
2.685714285714283639e-02,1.343159065628475547e-04
2.699999999999996153e-02,1.343159065628475547e-04
2.714285714285709014e-02,1.362625139043381422e-04
2.714285714285709014e-02,1.362625139043381422e-04
2.728571428571429508e-02,1.362625139043381422e-04
2.742857142857142369e-02,1.382091212458286212e-04
2.757142857142854883e-02,1.382091212458286212e-04
2.771428571428567744e-02,1.401557285873192358e-04
2.771428571428567744e-02,1.401557285873192358e-04
2.785714285714280605e-02,1.401557285873192358e-04
2.800000000000001099e-02,1.401557285873192358e-04
2.814285714285713960e-02,1.421023359288096878e-04
2.814285714285713960e-02,1.421023359288096878e-04
2.828571428571426474e-02,1.421023359288096878e-04
2.842857142857139335e-02,1.421023359288096878e-04
2.842857142857139335e-02,1.440489432703002753e-04
2.857142857142851849e-02,1.440489432703002753e-04
2.871428571428572690e-02,1.459955506117908898e-04
2.871428571428572690e-02,1.459955506117908898e-04
2.885714285714285204e-02,1.440489432703002753e-04
2.885714285714285204e-02,1.440489432703002753e-04
2.899999999999998065e-02,1.421023359288096878e-04
